BCS_Solar,BCS_Eolica,BCA_Solar,BCA_Eolica,SIN_Solar,SIN_Eolica
{'electricity': 0.0},{'electricity': 0.674},{'electricity': 0.0},{'electricity': 0.251},{'electricity': 0.0},{'electricity': 0.528}
{'electricity': 0.0},{'electricity': 0.685},{'electricity': 0.0},{'electricity': 0.237},{'electricity': 0.0},{'electricity': 0.487}
{'electricity': 0.0},{'electricity': 0.677},{'electricity': 0.0},{'electricity': 0.19},{'electricity': 0.0},{'electricity': 0.352}
{'electricity': 0.158},{'electricity': 0.635},{'electricity': 0.0},{'electricity': 0.138},{'electricity': 0.078},{'electricity': 0.323}
{'electricity': 0.411},{'electricity': 0.538},{'electricity': 0.25},{'electricity': 0.093},{'electricity': 0.391},{'electricity': 0.116}
{'electricity': 0.599},{'electricity': 0.596},{'electricity': 0.492},{'electricity': 0.025},{'electricity': 0.584},{'electricity': 0.001}
{'electricity': 0.715},{'electricity': 0.464},{'electricity': 0.654},{'electricity': 0.007},{'electricity': 0.69},{'electricity': 0.077}
{'electricity': 0.772},{'electricity': 0.331},{'electricity': 0.745},{'electricity': 0.015},{'electricity': 0.751},{'electricity': 0.523}
{'electricity': 0.767},{'electricity': 0.203},{'electricity': 0.777},{'electricity': 0.064},{'electricity': 0.769},{'electricity': 0.858}
{'electricity': 0.746},{'electricity': 0.104},{'electricity': 0.754},{'electricity': 0.161},{'electricity': 0.724},{'electricity': 0.952}
{'electricity': 0.676},{'electricity': 0.088},{'electricity': 0.672},{'electricity': 0.241},{'electricity': 0.583},{'electricity': 0.974}
{'electricity': 0.525},{'electricity': 0.095},{'electricity': 0.529},{'electricity': 0.271},{'electricity': 0.369},{'electricity': 0.973}
{'electricity': 0.283},{'electricity': 0.12},{'electricity': 0.311},{'electricity': 0.272},{'electricity': 0.139},{'electricity': 0.961}
{'electricity': 0.024},{'electricity': 0.175},{'electricity': 0.055},{'electricity': 0.263},{'electricity': 0.004},{'electricity': 0.942}
{'electricity': 0.0},{'electricity': 0.259},{'electricity': 0.0},{'electricity': 0.201},{'electricity': 0.0},{'electricity': 0.926}
{'electricity': 0.0},{'electricity': 0.392},{'electricity': 0.0},{'electricity': 0.121},{'electricity': 0.0},{'electricity': 0.893}
{'electricity': 0.0},{'electricity': 0.432},{'electricity': 0.0},{'electricity': 0.077},{'electricity': 0.0},{'electricity': 0.846}
{'electricity': 0.0},{'electricity': 0.355},{'electricity': 0.0},{'electricity': 0.068},{'electricity': 0.0},{'electricity': 0.763}
{'electricity': 0.0},{'electricity': 0.284},{'electricity': 0.0},{'electricity': 0.086},{'electricity': 0.0},{'electricity': 0.676}
{'electricity': 0.0},{'electricity': 0.241},{'electricity': 0.0},{'electricity': 0.085},{'electricity': 0.0},{'electricity': 0.583}
{'electricity': 0.0},{'electricity': 0.217},{'electricity': 0.0},{'electricity': 0.074},{'electricity': 0.0},{'electricity': 0.501}
{'electricity': 0.0},{'electricity': 0.187},{'electricity': 0.0},{'electricity': 0.076},{'electricity': 0.0},{'electricity': 0.439}
{'electricity': 0.0},{'electricity': 0.147},{'electricity': 0.0},{'electricity': 0.083},{'electricity': 0.0},{'electricity': 0.405}
{'electricity': 0.0},{'electricity': 0.136},{'electricity': 0.0},{'electricity': 0.119},{'electricity': 0.0},{'electricity': 0.372}
{'electricity': 0.0},{'electricity': 0.147},{'electricity': 0.0},{'electricity': 0.149},{'electricity': 0.0},{'electricity': 0.337}
{'electricity': 0.0},{'electricity': 0.159},{'electricity': 0.0},{'electricity': 0.132},{'electricity': 0.0},{'electricity': 0.325}
{'electricity': 0.0},{'electricity': 0.175},{'electricity': 0.0},{'electricity': 0.117},{'electricity': 0.0},{'electricity': 0.264}
{'electricity': 0.037},{'electricity': 0.161},{'electricity': 0.0},{'electricity': 0.117},{'electricity': 0.08},{'electricity': 0.22}
{'electricity': 0.28},{'electricity': 0.091},{'electricity': 0.216},{'electricity': 0.107},{'electricity': 0.373},{'electricity': 0.144}
{'electricity': 0.502},{'electricity': 0.045},{'electricity': 0.458},{'electricity': 0.108},{'electricity': 0.58},{'electricity': 0.049}
{'electricity': 0.487},{'electricity': 0.021},{'electricity': 0.624},{'electricity': 0.139},{'electricity': 0.712},{'electricity': 0.003}
{'electricity': 0.467},{'electricity': 0.018},{'electricity': 0.714},{'electricity': 0.177},{'electricity': 0.781},{'electricity': 0.0}
{'electricity': 0.52},{'electricity': 0.028},{'electricity': 0.742},{'electricity': 0.226},{'electricity': 0.797},{'electricity': 0.007}
{'electricity': 0.616},{'electricity': 0.05},{'electricity': 0.716},{'electricity': 0.248},{'electricity': 0.761},{'electricity': 0.063}
{'electricity': 0.498},{'electricity': 0.077},{'electricity': 0.634},{'electricity': 0.258},{'electricity': 0.67},{'electricity': 0.164}
{'electricity': 0.372},{'electricity': 0.114},{'electricity': 0.491},{'electricity': 0.287},{'electricity': 0.517},{'electricity': 0.28}
{'electricity': 0.158},{'electricity': 0.169},{'electricity': 0.278},{'electricity': 0.334},{'electricity': 0.286},{'electricity': 0.334}
{'electricity': 0.005},{'electricity': 0.246},{'electricity': 0.046},{'electricity': 0.35},{'electricity': 0.019},{'electricity': 0.338}
{'electricity': 0.0},{'electricity': 0.3},{'electricity': 0.0},{'electricity': 0.39},{'electricity': 0.0},{'electricity': 0.253}
{'electricity': 0.0},{'electricity': 0.306},{'electricity': 0.0},{'electricity': 0.413},{'electricity': 0.0},{'electricity': 0.158}
{'electricity': 0.0},{'electricity': 0.247},{'electricity': 0.0},{'electricity': 0.537},{'electricity': 0.0},{'electricity': 0.106}
{'electricity': 0.0},{'electricity': 0.168},{'electricity': 0.0},{'electricity': 0.635},{'electricity': 0.0},{'electricity': 0.083}
{'electricity': 0.0},{'electricity': 0.126},{'electricity': 0.0},{'electricity': 0.671},{'electricity': 0.0},{'electricity': 0.077}
{'electricity': 0.0},{'electricity': 0.113},{'electricity': 0.0},{'electricity': 0.68},{'electricity': 0.0},{'electricity': 0.093}
{'electricity': 0.0},{'electricity': 0.185},{'electricity': 0.0},{'electricity': 0.73},{'electricity': 0.0},{'electricity': 0.109}
{'electricity': 0.0},{'electricity': 0.227},{'electricity': 0.0},{'electricity': 0.794},{'electricity': 0.0},{'electricity': 0.145}
{'electricity': 0.0},{'electricity': 0.225},{'electricity': 0.0},{'electricity': 0.85},{'electricity': 0.0},{'electricity': 0.173}
{'electricity': 0.0},{'electricity': 0.272},{'electricity': 0.0},{'electricity': 0.89},{'electricity': 0.0},{'electricity': 0.194}
{'electricity': 0.0},{'electricity': 0.348},{'electricity': 0.0},{'electricity': 0.922},{'electricity': 0.0},{'electricity': 0.205}
{'electricity': 0.0},{'electricity': 0.377},{'electricity': 0.0},{'electricity': 0.949},{'electricity': 0.0},{'electricity': 0.204}
{'electricity': 0.0},{'electricity': 0.358},{'electricity': 0.0},{'electricity': 0.959},{'electricity': 0.0},{'electricity': 0.167}
{'electricity': 0.12},{'electricity': 0.373},{'electricity': 0.0},{'electricity': 0.964},{'electricity': 0.022},{'electricity': 0.214}
{'electricity': 0.342},{'electricity': 0.398},{'electricity': 0.187},{'electricity': 0.975},{'electricity': 0.124},{'electricity': 0.266}
{'electricity': 0.545},{'electricity': 0.487},{'electricity': 0.406},{'electricity': 0.98},{'electricity': 0.222},{'electricity': 0.343}
{'electricity': 0.669},{'electricity': 0.473},{'electricity': 0.58},{'electricity': 0.971},{'electricity': 0.542},{'electricity': 0.425}
{'electricity': 0.728},{'electricity': 0.466},{'electricity': 0.708},{'electricity': 0.924},{'electricity': 0.722},{'electricity': 0.514}
{'electricity': 0.745},{'electricity': 0.466},{'electricity': 0.76},{'electricity': 0.798},{'electricity': 0.758},{'electricity': 0.612}
{'electricity': 0.685},{'electricity': 0.476},{'electricity': 0.747},{'electricity': 0.59},{'electricity': 0.722},{'electricity': 0.695}
{'electricity': 0.597},{'electricity': 0.501},{'electricity': 0.674},{'electricity': 0.395},{'electricity': 0.629},{'electricity': 0.742}
{'electricity': 0.435},{'electricity': 0.564},{'electricity': 0.536},{'electricity': 0.245},{'electricity': 0.473},{'electricity': 0.768}
{'electricity': 0.211},{'electricity': 0.627},{'electricity': 0.318},{'electricity': 0.184},{'electricity': 0.244},{'electricity': 0.751}
{'electricity': 0.02},{'electricity': 0.676},{'electricity': 0.062},{'electricity': 0.157},{'electricity': 0.016},{'electricity': 0.692}
{'electricity': 0.0},{'electricity': 0.721},{'electricity': 0.0},{'electricity': 0.109},{'electricity': 0.0},{'electricity': 0.721}
{'electricity': 0.0},{'electricity': 0.708},{'electricity': 0.0},{'electricity': 0.05},{'electricity': 0.0},{'electricity': 0.746}
{'electricity': 0.0},{'electricity': 0.69},{'electricity': 0.0},{'electricity': 0.027},{'electricity': 0.0},{'electricity': 0.748}
{'electricity': 0.0},{'electricity': 0.662},{'electricity': 0.0},{'electricity': 0.027},{'electricity': 0.0},{'electricity': 0.727}
{'electricity': 0.0},{'electricity': 0.615},{'electricity': 0.0},{'electricity': 0.029},{'electricity': 0.0},{'electricity': 0.733}
{'electricity': 0.0},{'electricity': 0.556},{'electricity': 0.0},{'electricity': 0.026},{'electricity': 0.0},{'electricity': 0.728}
{'electricity': 0.0},{'electricity': 0.503},{'electricity': 0.0},{'electricity': 0.021},{'electricity': 0.0},{'electricity': 0.71}
{'electricity': 0.0},{'electricity': 0.471},{'electricity': 0.0},{'electricity': 0.019},{'electricity': 0.0},{'electricity': 0.681}
{'electricity': 0.0},{'electricity': 0.479},{'electricity': 0.0},{'electricity': 0.01},{'electricity': 0.0},{'electricity': 0.637}
{'electricity': 0.0},{'electricity': 0.505},{'electricity': 0.0},{'electricity': 0.001},{'electricity': 0.0},{'electricity': 0.593}
{'electricity': 0.0},{'electricity': 0.516},{'electricity': 0.0},{'electricity': 0.0},{'electricity': 0.0},{'electricity': 0.532}
{'electricity': 0.0},{'electricity': 0.541},{'electricity': 0.0},{'electricity': 0.0},{'electricity': 0.0},{'electricity': 0.505}
{'electricity': 0.0},{'electricity': 0.586},{'electricity': 0.0},{'electricity': 0.001},{'electricity': 0.0},{'electricity': 0.481}
{'electricity': 0.088},{'electricity': 0.601},{'electricity': 0.0},{'electricity': 0.004},{'electricity': 0.092},{'electricity': 0.622}
{'electricity': 0.291},{'electricity': 0.484},{'electricity': 0.242},{'electricity': 0.022},{'electricity': 0.404},{'electricity': 0.669}
{'electricity': 0.488},{'electricity': 0.445},{'electricity': 0.488},{'electricity': 0.021},{'electricity': 0.606},{'electricity': 0.682}
{'electricity': 0.657},{'electricity': 0.285},{'electricity': 0.651},{'electricity': 0.022},{'electricity': 0.727},{'electricity': 0.685}
{'electricity': 0.749},{'electricity': 0.179},{'electricity': 0.743},{'electricity': 0.016},{'electricity': 0.79},{'electricity': 0.683}
{'electricity': 0.783},{'electricity': 0.133},{'electricity': 0.776},{'electricity': 0.012},{'electricity': 0.803},{'electricity': 0.674}
{'electricity': 0.751},{'electricity': 0.122},{'electricity': 0.754},{'electricity': 0.026},{'electricity': 0.765},{'electricity': 0.646}
{'electricity': 0.661},{'electricity': 0.134},{'electricity': 0.672},{'electricity': 0.085},{'electricity': 0.673},{'electricity': 0.574}
{'electricity': 0.512},{'electricity': 0.16},{'electricity': 0.528},{'electricity': 0.104},{'electricity': 0.52},{'electricity': 0.425}
{'electricity': 0.292},{'electricity': 0.2},{'electricity': 0.307},{'electricity': 0.103},{'electricity': 0.29},{'electricity': 0.217}
{'electricity': 0.045},{'electricity': 0.308},{'electricity': 0.057},{'electricity': 0.183},{'electricity': 0.024},{'electricity': 0.053}
{'electricity': 0.0},{'electricity': 0.379},{'electricity': 0.0},{'electricity': 0.185},{'electricity': 0.0},{'electricity': 0.0}
{'electricity': 0.0},{'electricity': 0.373},{'electricity': 0.0},{'electricity': 0.116},{'electricity': 0.0},{'electricity': 0.094}
{'electricity': 0.0},{'electricity': 0.309},{'electricity': 0.0},{'electricity': 0.131},{'electricity': 0.0},{'electricity': 0.45}
{'electricity': 0.0},{'electricity': 0.243},{'electricity': 0.0},{'electricity': 0.1},{'electricity': 0.0},{'electricity': 0.641}
{'electricity': 0.0},{'electricity': 0.201},{'electricity': 0.0},{'electricity': 0.063},{'electricity': 0.0},{'electricity': 0.668}
{'electricity': 0.0},{'electricity': 0.17},{'electricity': 0.0},{'electricity': 0.067},{'electricity': 0.0},{'electricity': 0.604}
{'electricity': 0.0},{'electricity': 0.134},{'electricity': 0.0},{'electricity': 0.061},{'electricity': 0.0},{'electricity': 0.58}
{'electricity': 0.0},{'electricity': 0.103},{'electricity': 0.0},{'electricity': 0.053},{'electricity': 0.0},{'electricity': 0.577}
{'electricity': 0.0},{'electricity': 0.106},{'electricity': 0.0},{'electricity': 0.061},{'electricity': 0.0},{'electricity': 0.583}
{'electricity': 0.0},{'electricity': 0.143},{'electricity': 0.0},{'electricity': 0.043},{'electricity': 0.0},{'electricity': 0.571}
{'electricity': 0.0},{'electricity': 0.182},{'electricity': 0.0},{'electricity': 0.039},{'electricity': 0.0},{'electricity': 0.558}
{'electricity': 0.0},{'electricity': 0.192},{'electricity': 0.0},{'electricity': 0.022},{'electricity': 0.0},{'electricity': 0.55}
{'electricity': 0.0},{'electricity': 0.178},{'electricity': 0.0},{'electricity': 0.018},{'electricity': 0.0},{'electricity': 0.491}
{'electricity': 0.165},{'electricity': 0.163},{'electricity': 0.0},{'electricity': 0.012},{'electricity': 0.09},{'electricity': 0.731}
{'electricity': 0.402},{'electricity': 0.084},{'electricity': 0.239},{'electricity': 0.011},{'electricity': 0.386},{'electricity': 0.722}
{'electricity': 0.588},{'electricity': 0.041},{'electricity': 0.477},{'electricity': 0.005},{'electricity': 0.583},{'electricity': 0.673}
{'electricity': 0.71},{'electricity': 0.032},{'electricity': 0.637},{'electricity': 0.004},{'electricity': 0.704},{'electricity': 0.637}
{'electricity': 0.774},{'electricity': 0.028},{'electricity': 0.73},{'electricity': 0.009},{'electricity': 0.764},{'electricity': 0.599}
{'electricity': 0.787},{'electricity': 0.03},{'electricity': 0.761},{'electricity': 0.027},{'electricity': 0.777},{'electricity': 0.562}
{'electricity': 0.751},{'electricity': 0.05},{'electricity': 0.729},{'electricity': 0.061},{'electricity': 0.741},{'electricity': 0.544}
{'electricity': 0.663},{'electricity': 0.082},{'electricity': 0.647},{'electricity': 0.087},{'electricity': 0.651},{'electricity': 0.529}
{'electricity': 0.515},{'electricity': 0.111},{'electricity': 0.502},{'electricity': 0.101},{'electricity': 0.503},{'electricity': 0.522}
{'electricity': 0.297},{'electricity': 0.138},{'electricity': 0.285},{'electricity': 0.14},{'electricity': 0.28},{'electricity': 0.528}
{'electricity': 0.049},{'electricity': 0.259},{'electricity': 0.049},{'electricity': 0.187},{'electricity': 0.024},{'electricity': 0.526}
{'electricity': 0.0},{'electricity': 0.332},{'electricity': 0.0},{'electricity': 0.174},{'electricity': 0.0},{'electricity': 0.544}
{'electricity': 0.0},{'electricity': 0.34},{'electricity': 0.0},{'electricity': 0.107},{'electricity': 0.0},{'electricity': 0.528}
{'electricity': 0.0},{'electricity': 0.328},{'electricity': 0.0},{'electricity': 0.054},{'electricity': 0.0},{'electricity': 0.502}
{'electricity': 0.0},{'electricity': 0.281},{'electricity': 0.0},{'electricity': 0.032},{'electricity': 0.0},{'electricity': 0.488}
{'electricity': 0.0},{'electricity': 0.225},{'electricity': 0.0},{'electricity': 0.03},{'electricity': 0.0},{'electricity': 0.479}
{'electricity': 0.0},{'electricity': 0.187},{'electricity': 0.0},{'electricity': 0.043},{'electricity': 0.0},{'electricity': 0.464}
{'electricity': 0.0},{'electricity': 0.168},{'electricity': 0.0},{'electricity': 0.057},{'electricity': 0.0},{'electricity': 0.435}
{'electricity': 0.0},{'electricity': 0.176},{'electricity': 0.0},{'electricity': 0.067},{'electricity': 0.0},{'electricity': 0.407}
{'electricity': 0.0},{'electricity': 0.18},{'electricity': 0.0},{'electricity': 0.071},{'electricity': 0.0},{'electricity': 0.402}
{'electricity': 0.0},{'electricity': 0.131},{'electricity': 0.0},{'electricity': 0.081},{'electricity': 0.0},{'electricity': 0.422}
{'electricity': 0.0},{'electricity': 0.068},{'electricity': 0.0},{'electricity': 0.087},{'electricity': 0.0},{'electricity': 0.46}
{'electricity': 0.0},{'electricity': 0.033},{'electricity': 0.0},{'electricity': 0.096},{'electricity': 0.0},{'electricity': 0.51}
{'electricity': 0.0},{'electricity': 0.017},{'electricity': 0.0},{'electricity': 0.106},{'electricity': 0.0},{'electricity': 0.544}
{'electricity': 0.172},{'electricity': 0.009},{'electricity': 0.0},{'electricity': 0.123},{'electricity': 0.085},{'electricity': 0.72}
{'electricity': 0.409},{'electricity': 0.002},{'electricity': 0.249},{'electricity': 0.108},{'electricity': 0.368},{'electricity': 0.698}
{'electricity': 0.595},{'electricity': 0.0},{'electricity': 0.474},{'electricity': 0.112},{'electricity': 0.56},{'electricity': 0.638}
{'electricity': 0.714},{'electricity': 0.0},{'electricity': 0.619},{'electricity': 0.142},{'electricity': 0.681},{'electricity': 0.571}
{'electricity': 0.776},{'electricity': 0.003},{'electricity': 0.703},{'electricity': 0.186},{'electricity': 0.744},{'electricity': 0.501}
{'electricity': 0.787},{'electricity': 0.024},{'electricity': 0.728},{'electricity': 0.207},{'electricity': 0.757},{'electricity': 0.449}
{'electricity': 0.749},{'electricity': 0.079},{'electricity': 0.703},{'electricity': 0.22},{'electricity': 0.72},{'electricity': 0.442}
{'electricity': 0.661},{'electricity': 0.146},{'electricity': 0.624},{'electricity': 0.23},{'electricity': 0.632},{'electricity': 0.442}
{'electricity': 0.515},{'electricity': 0.197},{'electricity': 0.487},{'electricity': 0.23},{'electricity': 0.485},{'electricity': 0.461}
{'electricity': 0.299},{'electricity': 0.261},{'electricity': 0.281},{'electricity': 0.194},{'electricity': 0.266},{'electricity': 0.499}
